eq	parm	label	estimate	stderr	z	p	min95	max95	model	outcome	idstr4
"icu_30"	"age1"	"Age spline 1"	1.0101375	.01114607	.91410808	.36066006	.98852614	1.0322213	"model3"	"icu"	""
"icu_30"	"age2"	"Age spline 2"	1.2765755	.0375629	8.2984976	1.054e-16	1.2050363	1.3523618	"model3"	"icu"	""
"icu_30"	"age3"	"Age spline 3"	.39968605	.03000909	-12.214383	2.605e-34	.34499228	.46305076	"model3"	"icu"	""
"icu_30"	"1b.imd"	"Index of Multiple Deprivation (IMD)"	1	0			1	1	"model3"	"icu"	""
"icu_30"	"2.imd"	"Index of Multiple Deprivation (IMD)"	.89922875	.06233079	-1.5323747	.12542999	.7849978	1.0300823	"model3"	"icu"	""
"icu_30"	"3.imd"	"Index of Multiple Deprivation (IMD)"	.9274202	.06288822	-1.1111739	.26649352	.81200127	1.0592449	"model3"	"icu"	""
"icu_30"	"4.imd"	"Index of Multiple Deprivation (IMD)"	.94411062	.06260611	-.86728962	.38578334	.8290444	1.0751473	"model3"	"icu"	""
"icu_30"	"5.imd"	"Index of Multiple Deprivation (IMD)"	.87954156	.05976564	-1.8889295	.05890128	.76986833	1.0048385	"model3"	"icu"	""
"icu_30"	"1b.bmicat_sa"	"BMI with SA categories"	1	0			1	1	"model3"	"icu"	""
"icu_30"	"2.bmicat_sa"	"BMI with SA categories"	1.2029587	.37751272	.58882148	.55598103	.65031904	2.2252301	"model3"	"icu"	""
"icu_30"	"3.bmicat_sa"	"BMI with SA categories"	2.0597839	.63845161	2.3312683	.01973922	1.121974	3.7814686	"model3"	"icu"	""
"icu_30"	"4.bmicat_sa"	"BMI with SA categories"	2.7524829	.85450107	3.2614333	.00110851	1.4978604	5.0579893	"model3"	"icu"	""
"icu_30"	"5.bmicat_sa"	"BMI with SA categories"	3.3559778	1.0505	3.8678985	.00010978	1.8170755	6.1981941	"model3"	"icu"	""
"icu_30"	"6.bmicat_sa"	"BMI with SA categories"	4.4099336	1.3930676	4.6973473	2.636e-06	2.3743424	8.190695	"model3"	"icu"	""
"icu_30"	"7.bmicat_sa"	"BMI with SA categories"	2.4975144	.78408212	2.9154661	.00355158	1.3498252	4.6210265	"model3"	"icu"	""
"icu_30"	"0b.hba1ccat"	"HbA1c category"	1	0			1	1	"model3"	"icu"	""
"icu_30"	"1.hba1ccat"	"HbA1c category"	1.2385511	.11718265	2.2612427	.02374423	1.0289149	1.4908996	"model3"	"icu"	""
"icu_30"	"2.hba1ccat"	"HbA1c category"	1.4990297	.19357541	3.1348724	.00171929	1.1638348	1.9307637	"model3"	"icu"	""
"icu_30"	"3.hba1ccat"	"HbA1c category"	1.1552627	.15324562	1.0880345	.27657986	.89077674	1.4982789	"model3"	"icu"	""
"icu_30"	"4.hba1ccat"	"HbA1c category"	1.6923506	.19475577	4.5717611	4.836e-06	1.3506226	2.1205408	"model3"	"icu"	""
"icu_30"	"5.hba1ccat"	"HbA1c category"	.91939033	.05033291	-1.5351727	.12474141	.82584793	1.0235281	"model3"	"icu"	""
"icu_30"	"gp_consult_count"	"Number of GP consultations in the 12 months prior to baseline"	.99617677	.00188448	-2.0249116	.04287644	.99249009	.99987715	"model3"	"icu"	""
"icu_30"	"1b.smoke_nomiss"	"Smoking status (missing set to non)"	1	0			1	1	"model3"	"icu"	""
"icu_30"	"2.smoke_nomiss"	"Smoking status (missing set to non)"	1.134818	.05018564	2.8598434	.0042385	1.0405983	1.2375688	"model3"	"icu"	""
"icu_30"	"3.smoke_nomiss"	"Smoking status (missing set to non)"	.61974871	.05620762	-5.275322	1.325e-07	.51881984	.74031183	"model3"	"icu"	""
"icu_30"	"0b.hypertension"	"Diagnosed hypertension"	1	0			1	1	"model3"	"icu"	""
"icu_30"	"1.hypertension"	"Diagnosed hypertension"	1.1118777	.05273188	2.2361213	.02534383	1.0131832	1.2201861	"model3"	"icu"	""
"icu_30"	"1b.bp_cat"	"Blood pressure four levels non-missing"	1	0			1	1	"model3"	"icu"	""
"icu_30"	"2.bp_cat"	"Blood pressure four levels non-missing"	1.0520085	.08614725	.61914986	.53581764	.89601594	1.2351586	"model3"	"icu"	""
"icu_30"	"3.bp_cat"	"Blood pressure four levels non-missing"	1.1105891	.07487007	1.5559	.11973188	.97312779	1.2674678	"model3"	"icu"	""
"icu_30"	"4.bp_cat"	"Blood pressure four levels non-missing"	1.1795241	.08194901	2.3765083	.01747737	1.0293628	1.3515907	"model3"	"icu"	""
"icu_30"	"5.bp_cat"	"Blood pressure four levels non-missing"	.81267337	.07307734	-2.3067285	.02106996	.6813561	.96929932	"model3"	"icu"	""
"icu_30"	"0b.asthma"	"Asthma category"	1	0			1	1	"model3"	"icu"	""
"icu_30"	"1.asthma"	"Asthma category"	1.2632655	.06563019	4.4983138	6.849e-06	1.140965	1.3986755	"model3"	"icu"	""
"icu_30"	"0b.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1	0			1	1	"model3"	"icu"	""
"icu_30"	"1.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1.3671106	.09199583	4.646893	3.370e-06	1.1981866	1.55985	"model3"	"icu"	""
"icu_30"	"0b.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1	0			1	1	"model3"	"icu"	""
"icu_30"	"1.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	.76451824	.04640124	-4.4240264	9.688e-06	.67877447	.86109329	"model3"	"icu"	""
"icu_30"	"0b.dm_type"	"Diabetes Type"	1	0			1	1	"model3"	"icu"	""
"icu_30"	"1.dm_type"	"Diabetes Type"	1.1263387	.21801679	.61464592	.53878858	.77074096	1.6459991	"model3"	"icu"	""
"icu_30"	"2.dm_type"	"Diabetes Type"	.91309119	.08024332	-1.034576	.30086697	.76861658	1.0847223	"model3"	"icu"	""
"icu_30"	"3.dm_type"	"Diabetes Type"	1.1769202	.11535566	1.6620037	.09651204	.9712178	1.4261901	"model3"	"icu"	""
"icu_30"	"0b.cancer"	"Cancer"	1	0			1	1	"model3"	"icu"	""
"icu_30"	"1.cancer"	"Cancer"	.86780014	.06056005	-2.0318463	.04216922	.75686427	.9949962	"model3"	"icu"	""
"icu_30"	"0b.chronic_liver_disease"	"Chronic liver disease"	1	0			1	1	"model3"	"icu"	""
"icu_30"	"1.chronic_liver_disease"	"Chronic liver disease"	.5141235	.10035699	-3.4082544	.0006538	.35068144	.75374098	"model3"	"icu"	""
"icu_30"	"0b.stroke"	"Stroke"	1	0			1	1	"model3"	"icu"	""
"icu_30"	"1.stroke"	"Stroke"	.89292636	.07981005	-1.2670705	.20513009	.74943673	1.063889	"model3"	"icu"	""
"icu_30"	"0b.dementia"	"Dementia"	1	0			1	1	"model3"	"icu"	""
"icu_30"	"1.dementia"	"Dementia"	.0332281	.03331467	-3.3955128	.000685	.00465679	.23709627	"model3"	"icu"	""
"icu_30"	"0b.other_neuro"	"Neurological disease"	1	0			1	1	"model3"	"icu"	""
"icu_30"	"1.other_neuro"	"Neurological disease"	.68086401	.09984656	-2.6212135	.00876174	.51078056	.90758309	"model3"	"icu"	""
"icu_30"	"0b.egfr60"	"CKD defined by egfr<60"	1	0			1	1	"model3"	"icu"	""
"icu_30"	"1.egfr60"	"CKD defined by egfr<60"	.82137056	.05973267	-2.7058903	.00681215	.71225754	.94719894	"model3"	"icu"	""
"icu_30"	"0b.esrf"	"end stage renal failure"	1	0			1	1	"model3"	"icu"	""
"icu_30"	"1.esrf"	"end stage renal failure"	1.3855268	.19966678	2.2627357	.02365198	1.044598	1.8377256	"model3"	"icu"	""
"icu_30"	"0b.immunosuppressed"	"Immunosuppressed (perm or temp)"	1	0			1	1	"model3"	"icu"	""
"icu_30"	"1.immunosuppressed"	"Immunosuppressed (perm or temp)"	1.2409422	.18784787	1.4260654	.15384947	.92236062	1.6695612	"model3"	"icu"	""
"icu_30"	"0b.ra_sle_psoriasis"	"Autoimmune disease"	1	0			1	1	"model3"	"icu"	""
"icu_30"	"1.ra_sle_psoriasis"	"Autoimmune disease"	1.1439007	.08577668	1.7929194	.07298581	.9875521	1.3250023	"model3"	"icu"	""
"icu_30"	"1b.hh_total_cat"	"Number of people in household"	1	0			1	1	"model3"	"icu"	""
"icu_30"	"2.hh_total_cat"	"Number of people in household"	.89670103	.0439506	-2.2245386	.02611223	.81456767	.98711595	"model3"	"icu"	""
"icu_30"	"3.hh_total_cat"	"Number of people in household"	1.0129941	.08861449	.14758473	.88267051	.85338631	1.2024531	"model3"	"icu"	""
"icu_30"	"4.hh_total_cat"	"Number of people in household"	.64410676	.1205749	-2.3498807	.01877943	.44628822	.92960895	"model3"	"icu"	""
"icu_30"	"9.hh_total_cat"	"Number of people in household"	.87177299	.05642224	-2.1202651	.03398369	.76791398	.98967874	"model3"	"icu"	""
"icu_30"	"1b.stp"	"Sustainability and Transformation Partnership"	1	0			1	1	"model3"	"icu"	""
"icu_30"	"2.stp"	"Sustainability and Transformation Partnership"	.1575117	.12937061	-2.2502937	.02443031	.03149105	.78784072	"model3"	"icu"	""
"icu_30"	"3.stp"	"Sustainability and Transformation Partnership"	.15319748	.12635124	-2.2746328	.02292797	.03042385	.77141683	"model3"	"icu"	""
"icu_30"	"4.stp"	"Sustainability and Transformation Partnership"	.1008674	.08504456	-2.7207458	.00651348	.01932304	.52653383	"model3"	"icu"	""
"icu_30"	"5.stp"	"Sustainability and Transformation Partnership"	.24431427	.2047714	-1.6814461	.09267629	.04726247	1.2629358	"model3"	"icu"	""
"icu_30"	"6.stp"	"Sustainability and Transformation Partnership"	.14964215	.12312367	-2.3086262	.02096433	.02983294	.75060566	"model3"	"icu"	""
"icu_30"	"7.stp"	"Sustainability and Transformation Partnership"	.09996012	.0896335	-2.5683095	.01021959	.01724093	.57955258	"model3"	"icu"	""
"icu_30"	"8.stp"	"Sustainability and Transformation Partnership"	.15359509	.12684013	-2.2686075	.0232922	.03044022	.77500912	"model3"	"icu"	""
"icu_30"	"9.stp"	"Sustainability and Transformation Partnership"	.13370181	.11162895	-2.4100128	.01595196	.0260292	.68677388	"model3"	"icu"	""
"icu_30"	"10.stp"	"Sustainability and Transformation Partnership"	.1896366	.15667444	-2.0124435	.04417321	.03755556	.95756883	"model3"	"icu"	""
"icu_30"	"11.stp"	"Sustainability and Transformation Partnership"	.09818401	.08107675	-2.8106262	.00494452	.01946031	.49537235	"model3"	"icu"	""
"icu_30"	"12.stp"	"Sustainability and Transformation Partnership"	.22688509	.18795501	-1.7905417	.07336687	.04473607	1.1506787	"model3"	"icu"	""
"icu_30"	"13.stp"	"Sustainability and Transformation Partnership"	.20192607	.16699116	-1.9345465	.05304597	.03992601	1.0212425	"model3"	"icu"	""
"icu_30"	"14.stp"	"Sustainability and Transformation Partnership"	.11397162	.09474019	-2.6126632	.00898398	.02234734	.58125622	"model3"	"icu"	""
"icu_30"	"15.stp"	"Sustainability and Transformation Partnership"	.25396752	.2095274	-1.6612381	.09666563	.05041071	1.27948	"model3"	"icu"	""
"icu_30"	"16.stp"	"Sustainability and Transformation Partnership"	.12855698	.10677214	-2.4699291	.01351399	.02524271	.6547197	"model3"	"icu"	""
"icu_30"	"17.stp"	"Sustainability and Transformation Partnership"	.17308405	.14352985	-2.1151393	.03441808	.03407208	.87925615	"model3"	"icu"	""
"icu_30"	"18.stp"	"Sustainability and Transformation Partnership"	.18621458	.1533824	-2.0406502	.04128561	.03705874	.93570024	"model3"	"icu"	""
"icu_30"	"19.stp"	"Sustainability and Transformation Partnership"	.29211359	.24099096	-1.4916686	.13578604	.05798538	1.4715839	"model3"	"icu"	""
"icu_30"	"20.stp"	"Sustainability and Transformation Partnership"	.25282204	.20811701	-1.6704442	.09483151	.05036471	1.2691225	"model3"	"icu"	""
"icu_30"	"21.stp"	"Sustainability and Transformation Partnership"	.23421789	.19274844	-1.7637916	.07776707	.0466797	1.1752008	"model3"	"icu"	""
"icu_30"	"22.stp"	"Sustainability and Transformation Partnership"	.19484854	.16754486	-1.9020647	.0571627	.03612206	1.0510461	"model3"	"icu"	""
"icu_30"	"23.stp"	"Sustainability and Transformation Partnership"	.19522683	.16186246	-1.9703224	.04880144	.03844225	.99144864	"model3"	"icu"	""
"icu_30"	"24.stp"	"Sustainability and Transformation Partnership"	.12985028	.12613139	-2.1015615	.0355917	.01934727	.87149755	"model3"	"icu"	""
"icu_30"	"25.stp"	"Sustainability and Transformation Partnership"	.09383215	.08430011	-2.6338056	.00844338	.01612948	.54586219	"model3"	"icu"	""
"icu_30"	"26.stp"	"Sustainability and Transformation Partnership"	.16958651	.14208194	-2.1178832	.03418496	.03282788	.87607205	"model3"	"icu"	""
"icu_30"	"27.stp"	"Sustainability and Transformation Partnership"	.19833668	.16450295	-1.950524	.05111369	.03903064	1.0078603	"model3"	"icu"	""
"icu_30"	"28.stp"	"Sustainability and Transformation Partnership"	.2458134	.20475701	-1.6845386	.09207763	.04803678	1.2578742	"model3"	"icu"	""
"icu_30"	"29.stp"	"Sustainability and Transformation Partnership"	.24891455	.2065635	-1.6757652	.0937842	.0489412	1.2659773	"model3"	"icu"	""
"icu_30"	"30.stp"	"Sustainability and Transformation Partnership"	.1503584	.12553729	-2.2693584	.02324654	.02927131	.77234827	"model3"	"icu"	""
"icu_30"	"31.stp"	"Sustainability and Transformation Partnership"	.07754667	.1021193	-1.9416229	.05218277	.00586998	1.0244469	"model3"	"icu"	""
"icu_30"	"32.stp"	"Sustainability and Transformation Partnership"	.1264532	.10398195	-2.5147675	.01191109	.02523424	.63367905	"model3"	"icu"	""
"icu_30"	"_cons"	"Constant"	.01134892	.01084563	-4.6864638	2.780e-06	.00174382	.07385974	"model3"	"icu"	""
"onscoviddeath_30"	"1b.ethnicity_16"	"Eth 16 categories"	1	0			1	1	"crude"	"onscoviddeath"	""
"onscoviddeath_30"	"2.ethnicity_16"	"Eth 16 categories"	1.1258366	.15908397	.83881064	.40157558	.85348935	1.4850894	"crude"	"onscoviddeath"	""
"onscoviddeath_30"	"3.ethnicity_16"	"Eth 16 categories"	.42816284	.02636408	-13.775933	3.558e-43	.37948649	.48308285	"crude"	"onscoviddeath"	""
"onscoviddeath_30"	"4.ethnicity_16"	"Eth 16 categories"	.5315126	.14110337	-2.3807443	.0172777	.31589352	.89430652	"crude"	"onscoviddeath"	""
"onscoviddeath_30"	"5.ethnicity_16"	"Eth 16 categories"	.18427542	.07103302	-4.387669	.00001146	.08656713	.39226704	"crude"	"onscoviddeath"	""
"onscoviddeath_30"	"6.ethnicity_16"	"Eth 16 categories"	.17991305	.07489255	-4.1205908	.00003779	.07956688	.4068113	"crude"	"onscoviddeath"	""
"onscoviddeath_30"	"7.ethnicity_16"	"Eth 16 categories"	.34204495	.09197479	-3.9896835	.00006616	.20192859	.57938674	"crude"	"onscoviddeath"	""
"onscoviddeath_30"	"8.ethnicity_16"	"Eth 16 categories"	.40662742	.02950628	-12.400985	2.581e-35	.35272038	.46877318	"crude"	"onscoviddeath"	""
"onscoviddeath_30"	"9.ethnicity_16"	"Eth 16 categories"	.36617149	.0321836	-11.430527	2.943e-30	.30822694	.43500922	"crude"	"onscoviddeath"	""
"onscoviddeath_30"	"10.ethnicity_16"	"Eth 16 categories"	.76173864	.13422987	-1.5444292	.12248439	.53927639	1.075971	"crude"	"onscoviddeath"	""
"onscoviddeath_30"	"11.ethnicity_16"	"Eth 16 categories"	.3519497	.03540653	-10.380273	3.049e-25	.28896735	.42865947	"crude"	"onscoviddeath"	""
"onscoviddeath_30"	"12.ethnicity_16"	"Eth 16 categories"	.95946069	.11289769	-.35170123	.72506234	.76184763	1.2083319	"crude"	"onscoviddeath"	""
"onscoviddeath_30"	"13.ethnicity_16"	"Eth 16 categories"	.2609208	.03369415	-10.404094	2.375e-25	.20257616	.33606949	"crude"	"onscoviddeath"	""
"onscoviddeath_30"	"14.ethnicity_16"	"Eth 16 categories"	.41825813	.08193032	-4.4498474	8.593e-06	.28490963	.61401877	"crude"	"onscoviddeath"	""
"onscoviddeath_30"	"15.ethnicity_16"	"Eth 16 categories"	.65810145	.17722826	-1.55363	.1202727	.38820603	1.1156383	"crude"	"onscoviddeath"	""
"onscoviddeath_30"	"16.ethnicity_16"	"Eth 16 categories"	.33968411	.0437277	-8.3875943	4.962e-17	.26393661	.43717048	"crude"	"onscoviddeath"	""
"onscoviddeath_30"	"17.ethnicity_16"	"Eth 16 categories"	1.0117615	.02860677	.41355348	.67920115	.95721854	1.0694124	"crude"	"onscoviddeath"	""
"onscoviddeath_30"	"1b.stp"	"Sustainability and Transformation Partnership"	1	0			1	1	"crude"	"onscoviddeath"	""
"onscoviddeath_30"	"2.stp"	"Sustainability and Transformation Partnership"	.57811041	.45385425	-.69801916	.48516521	.12409728	2.6931424	"crude"	"onscoviddeath"	""
"onscoviddeath_30"	"3.stp"	"Sustainability and Transformation Partnership"	.53485812	.42042625	-.79607179	.42599031	.11459086	2.4964749	"crude"	"onscoviddeath"	""
"onscoviddeath_30"	"4.stp"	"Sustainability and Transformation Partnership"	.73928135	.58348631	-.38273337	.70191747	.15739435	3.4724049	"crude"	"onscoviddeath"	""
"onscoviddeath_30"	"5.stp"	"Sustainability and Transformation Partnership"	.50659181	.40254999	-.85581324	.39210109	.10672668	2.4046026	"crude"	"onscoviddeath"	""
"onscoviddeath_30"	"6.stp"	"Sustainability and Transformation Partnership"	.46954573	.36886028	-.96234725	.3358752	.10069337	2.1895503	"crude"	"onscoviddeath"	""
"onscoviddeath_30"	"7.stp"	"Sustainability and Transformation Partnership"	.6141882	.49327122	-.60694484	.54388752	.12725604	2.9643163	"crude"	"onscoviddeath"	""
"onscoviddeath_30"	"8.stp"	"Sustainability and Transformation Partnership"	.77572743	.60974203	-.32308604	.74663008	.16620439	3.6205605	"crude"	"onscoviddeath"	""
"onscoviddeath_30"	"9.stp"	"Sustainability and Transformation Partnership"	.54885938	.43322335	-.76004185	.44722957	.11684074	2.5782669	"crude"	"onscoviddeath"	""
"onscoviddeath_30"	"10.stp"	"Sustainability and Transformation Partnership"	.71057991	.55897763	-.43434043	.66404125	.15206011	3.320554	"crude"	"onscoviddeath"	""
"onscoviddeath_30"	"11.stp"	"Sustainability and Transformation Partnership"	.54818998	.43095556	-.7646619	.4444729	.11742625	2.5591573	"crude"	"onscoviddeath"	""
"onscoviddeath_30"	"12.stp"	"Sustainability and Transformation Partnership"	1.1440622	.90124365	.170846	.86434486	.24429195	5.3578444	"crude"	"onscoviddeath"	""
"onscoviddeath_30"	"13.stp"	"Sustainability and Transformation Partnership"	1.0403432	.81870456	.05025782	.95991694	.22249401	4.8644638	"crude"	"onscoviddeath"	""
"onscoviddeath_30"	"14.stp"	"Sustainability and Transformation Partnership"	.81176436	.63884112	-.26499475	.7910135	.17360116	3.795835	"crude"	"onscoviddeath"	""
"onscoviddeath_30"	"15.stp"	"Sustainability and Transformation Partnership"	.54204959	.42693408	-.77752042	.43685179	.11577315	2.5378749	"crude"	"onscoviddeath"	""
"onscoviddeath_30"	"16.stp"	"Sustainability and Transformation Partnership"	.6449356	.50759422	-.5572795	.57733648	.1379054	3.0161395	"crude"	"onscoviddeath"	""
"onscoviddeath_30"	"17.stp"	"Sustainability and Transformation Partnership"	.70454659	.55469882	-.44480497	.6564607	.15057314	3.296643	"crude"	"onscoviddeath"	""
"onscoviddeath_30"	"18.stp"	"Sustainability and Transformation Partnership"	.79336458	.62345249	-.29455655	.76833266	.17004744	3.701481	"crude"	"onscoviddeath"	""
"onscoviddeath_30"	"19.stp"	"Sustainability and Transformation Partnership"	.9654599	.75944722	-.04468593	.96435765	.2066163	4.5113226	"crude"	"onscoviddeath"	""
"onscoviddeath_30"	"20.stp"	"Sustainability and Transformation Partnership"	1.0741237	.84375136	.09102844	.92746999	.23036363	5.0083499	"crude"	"onscoviddeath"	""
"onscoviddeath_30"	"21.stp"	"Sustainability and Transformation Partnership"	1.3014715	1.0225139	.33538122	.73733753	.27904858	6.0700114	"crude"	"onscoviddeath"	""
"onscoviddeath_30"	"22.stp"	"Sustainability and Transformation Partnership"	.93561989	.75374768	-.0826029	.93416729	.19291247	4.5377294	"crude"	"onscoviddeath"	""
"onscoviddeath_30"	"23.stp"	"Sustainability and Transformation Partnership"	.68188731	.53709253	-.48611442	.62688604	.14563264	3.1927616	"crude"	"onscoviddeath"	""
"onscoviddeath_30"	"24.stp"	"Sustainability and Transformation Partnership"	.86200258	.70692325	-.18107314	.85631017	.17275999	4.3010446	"crude"	"onscoviddeath"	""
"onscoviddeath_30"	"25.stp"	"Sustainability and Transformation Partnership"	.54477124	.4386352	-.7543586	.45063392	.11242153	2.6398475	"crude"	"onscoviddeath"	""
"onscoviddeath_30"	"26.stp"	"Sustainability and Transformation Partnership"	.44747995	.35460483	-1.0147328	.3102332	.09467606	2.1149836	"crude"	"onscoviddeath"	""
"onscoviddeath_30"	"27.stp"	"Sustainability and Transformation Partnership"	.66634731	.52521249	-.51502938	.60653249	.14216305	3.1233062	"crude"	"onscoviddeath"	""
"onscoviddeath_30"	"28.stp"	"Sustainability and Transformation Partnership"	.62776212	.49604178	-.58922912	.55570758	.13341269	2.9538816	"crude"	"onscoviddeath"	""
"onscoviddeath_30"	"29.stp"	"Sustainability and Transformation Partnership"	.63426902	.50077042	-.57665413	.56417313	.13496766	2.9806932	"crude"	"onscoviddeath"	""
"onscoviddeath_30"	"30.stp"	"Sustainability and Transformation Partnership"	.9676261	.76279536	-.0417466	.9667007	.2063914	4.5365276	"crude"	"onscoviddeath"	""
"onscoviddeath_30"	"31.stp"	"Sustainability and Transformation Partnership"	1.0167407	.89231633	.0189171	.98490724	.18204345	5.6786533	"crude"	"onscoviddeath"	""
"onscoviddeath_30"	"32.stp"	"Sustainability and Transformation Partnership"	.49688158	.39013698	-.89076596	.37305474	.10663854	2.3152165	"crude"	"onscoviddeath"	""
"onscoviddeath_30"	"_cons"	"Constant"	.24902282	.19529373	-1.7726846	.07628098	.05354175	1.1582057	"crude"	"onscoviddeath"	""
"onscoviddeath_30"	"1b.ethnicity_16"	"Eth 16 categories"	1	0			1	1	"model0"	"onscoviddeath"	""
"onscoviddeath_30"	"2.ethnicity_16"	"Eth 16 categories"	.84568625	.13046402	-1.0864514	.27727935	.62502071	1.1442585	"model0"	"onscoviddeath"	""
"onscoviddeath_30"	"3.ethnicity_16"	"Eth 16 categories"	.93368654	.06599905	-.97068725	.33170404	.81289158	1.0724315	"model0"	"onscoviddeath"	""
"onscoviddeath_30"	"4.ethnicity_16"	"Eth 16 categories"	.93052722	.27896099	-.2401828	.81018855	.51706958	1.6745926	"model0"	"onscoviddeath"	""
"onscoviddeath_30"	"5.ethnicity_16"	"Eth 16 categories"	.9636317	.39461069	-.09046588	.927917	.43185798	2.1502116	"model0"	"onscoviddeath"	""
"onscoviddeath_30"	"6.ethnicity_16"	"Eth 16 categories"	.96430459	.43041262	-.08143491	.93509609	.4020542	2.3128308	"model0"	"onscoviddeath"	""
"onscoviddeath_30"	"7.ethnicity_16"	"Eth 16 categories"	1.232842	.38489224	.67047619	.50255428	.66859485	2.2732743	"model0"	"onscoviddeath"	""
"onscoviddeath_30"	"8.ethnicity_16"	"Eth 16 categories"	1.2084338	.10137234	2.2568965	.02401454	1.0252217	1.4243868	"model0"	"onscoviddeath"	""
